"ensembl_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","baseMean_WT8","baseMean_WT2","mgi_symbol","chromosome_name"
"ENSMUSG00000020407",6352.16031199518,4.86643948364358,0.355964297490491,13.6711448815273,1.51000546157525e-42,5.31746816904936e-40,3963.41757440004,127.244054282396,"Upp1","11"
"ENSMUSG00000018548",724.956596624339,-2.40101596494086,0.175709376077047,-13.6647003053954,1.64981610229687e-42,5.68877214773239e-40,179.927576407507,967.226001794116,"Trim37","11"
"ENSMUSG00000026005",2563.70900442278,1.36915442486338,0.1007528237916,13.5892412077241,4.63864429030009e-42,1.56682044181136e-39,4417.68175556025,1730.65183846433,"Rpe","1"
"ENSMUSG00000036644",9532.22571509591,1.65483861524173,0.122008212562717,13.5633379137579,6.60601489597774e-42,2.18672305086655e-39,23757.0378377969,7478.75588444733,"Tbc1d9b","11"
"ENSMUSG00000026469",3642.39867271311,-1.40652972217324,0.103946862460983,-13.5312378735932,1.02286581632152e-41,3.31950041685049e-39,1642.8700779294,4403.63882973081,"Xpr1","1"
"ENSMUSG00000031161",571.961057380159,-1.69112924768161,0.125507027052712,-13.4743789841452,2.21339808490346e-41,7.04499071216098e-39,268.833188543735,855.361155395651,"Hdac6","X"
"ENSMUSG00000052102",3762.8263748164,-2.47153287739897,0.184189482429983,-13.4184256603168,4.71626061939014e-41,1.47280810399106e-38,915.847160053736,5208.28252421703,"Gnpda1","18"
"ENSMUSG00000021036",8019.58121026933,1.38601971000175,0.103455567916718,13.3972461599892,6.27485289070077e-41,1.88827436716343e-38,18204.5721506771,6968.42674008808,"Sptlc2","12"
"ENSMUSG00000021891",1512.51658592393,1.60387644752832,0.119715593908448,13.3973895560747,6.2627433931073e-41,1.88827436716343e-38,3068.08708594922,1026.38772961723,"Mettl6","14"
"ENSMUSG00000039428",2519.82986682383,-1.33679989377607,0.0998509766887942,-13.3879501043087,7.11165484258477e-41,2.10187498749322e-38,1360.3026953233,3411.22171788696,"Tmem135","7"
"ENSMUSG00000025888",13154.7927013157,2.23406497758613,0.166969529099804,13.3800759314039,7.90665596748178e-41,2.29584320908405e-38,31131.7480479987,6772.42138321075,"Casp1","9"
"ENSMUSG00000027381",4923.06853789233,-4.09156168236394,0.306237689002535,-13.3607385024711,1.02541732774573e-40,2.92615210198612e-38,1058.25006295171,19423.3565512667,"Bcl2l11","2"
"ENSMUSG00000019302",7309.97950298078,-2.4682149522537,0.185005187833755,-13.3413283224881,1.33067136587965e-40,3.73287148757188e-38,2561.07012247038,14792.2793953111,"Atp6v0a1","11"
"ENSMUSG00000025591",3968.84808394479,3.23059451552444,0.242620883064244,13.3154016864616,1.88356674574982e-40,5.19581886815089e-38,16930.0459899649,1884.15701713305,"1810029B16Rik","8"
"ENSMUSG00000020840",2070.57108143073,1.53707933271079,0.115536521899899,13.3038394045002,2.19880920697427e-40,5.96598216141495e-38,4505.8693032119,1578.34717629597,"Blmh","11"
"ENSMUSG00000045094",84.8772846448807,5.42811747417109,0.408266754397904,13.2955167563821,2.45769367472092e-40,6.56085290488805e-38,538.01598886841,12.7400154568804,"Arhgef37","18"
"ENSMUSG00000040351",7185.81805503767,1.6159179281483,0.121628948099353,13.2856359723536,2.80465334959894e-40,7.36822501416063e-38,12807.7223532474,4206.3681670155,"Ankib1","5"
"ENSMUSG00000027637",4100.70538474326,1.4212747070086,0.107190531574783,13.2593307088605,3.98435790671129e-40,1.03039230803092e-37,8161.19445264857,3102.39125733209,"1110008F13Rik","2"
"ENSMUSG00000019564",1510.4424159082,3.13646267787988,0.236912452413602,13.2389101793782,5.23022564081889e-40,1.33177637817221e-37,4194.31637598175,475.216623542961,"Arid3a","10"
"ENSMUSG00000020593",842.606321377818,-4.94710248476779,0.374394983826682,-13.2135917906901,7.32442572415147e-40,1.83676621455199e-37,24.9491790253419,812.644625872899,"Lpin1","12"
"ENSMUSG00000070738",9425.41548922707,-1.66804602598883,0.126335127646035,-13.2033430216049,8.39261840928029e-40,2.0732272730149e-37,3114.78192776067,9643.62149840298,"Dgkd","1"
"ENSMUSG00000053580",1691.47269406055,-2.32776790962667,0.176657949262639,-13.1766949596248,1.19512842175185e-39,2.90890742770808e-37,476.103011516166,2391.23766949645,"Tanc2","11"
"ENSMUSG00000025324",2281.65466859605,2.76662147781357,0.211363179024878,13.0894202603185,3.78485594950237e-39,9.00909194539838e-37,8102.95758276416,1243.39842877733,"Atp10a","7"
"ENSMUSG00000028028",4319.74666751325,2.2512768923454,0.171998778746717,13.0889120768735,3.81026183419664e-39,9.00909194539838e-37,9042.82326907646,1847.22595181756,"Alpk1","3"
"ENSMUSG00000000532",1349.43337565419,2.73809377228175,0.209644688634117,13.0606398383907,5.52613610253148e-39,1.28821237511266e-36,4698.6048009953,699.983955417076,"Acvr1b","15"
"ENSMUSG00000026770",438.55022675503,6.77834309735636,0.51947615913511,13.048419986476,6.48789844545511e-39,1.49140565514899e-36,2636.18322716906,23.8296834399176,"Il2ra","2"
"ENSMUSG00000023330",248.174403855138,1.77812050925305,0.13654229575752,13.0224887415892,9.11508520966479e-39,2.06662705897482e-36,614.02914024323,183.859315693937,"Dtwd1","2"
"ENSMUSG00000042700",3137.54460450195,3.30857781094952,0.254299172723009,13.0105724510293,1.06540967541984e-38,2.38291831592889e-36,13095.3731016187,1230.46673057914,"Sipa1l1","12"
"ENSMUSG00000038024",6399.0128826572,-1.47371005734885,0.113522361966493,-12.9816719086925,1.55449785957935e-38,3.43046587651971e-36,4255.57111715837,12076.5866631894,"Dennd4c","4"
"ENSMUSG00000039470",855.929504558036,4.79557775305145,0.370103719488908,12.957388700859,2.1338867320041e-38,4.64709990807893e-36,2192.52147573208,78.5730269055987,"Zdhhc2","8"
"ENSMUSG00000015316",5651.58442957126,6.6371629963058,0.512733889272594,12.9446544009834,2.518942428944e-38,5.41441768070808e-36,25130.7294271094,307.401742028165,"Slamf1","1"
"ENSMUSG00000060675",4938.73136997975,2.55019191546665,0.197470741989239,12.9142772735701,3.73938560501898e-38,7.93468860880373e-36,3137.69705220288,545.667157890212,"Pla2g16","19"
"ENSMUSG00000040774",9125.80216906399,1.92927270201129,0.14961510331846,12.8949060570762,4.80848738177473e-38,1.00740853994625e-35,19544.9404170903,5208.81167421481,"Cept1","3"
"ENSMUSG00000014496",2804.71752316805,-2.7445385572755,0.213505662484834,-12.8546405998504,8.10014548448704e-38,1.67581884892181e-35,440.347628767838,2975.38087633074,"Ankrd28","14"
"ENSMUSG00000012519",6083.15820937958,2.19264076349427,0.170605747956372,12.8520919708695,8.3715281162803e-38,1.71058224509328e-35,11740.7572621859,2692.82353039138,"Mlkl","8"
"ENSMUSG00000027012",12848.1104566023,1.81077417336587,0.141148983094817,12.8288148710889,1.13080673705287e-37,2.28243686645879e-35,31661.4013715203,8883.98033053042,"Dync1i2","2"
"ENSMUSG00000039458",3252.48126924714,-1.66346363509582,0.1300073484537,-12.7951508501709,1.74513274771108e-37,3.47996290450194e-35,1688.5080259992,5331.19265686273,"Mtmr12","15"
"ENSMUSG00000021710",1647.14627604642,1.11180943077105,0.0869112012833515,12.7924757034053,1.80626751704155e-37,3.55899210411365e-35,3259.8033355849,1513.91044939461,"Nln","13"
"ENSMUSG00000032411",355.869457046332,-4.62286389217058,0.362041373818001,-12.7688828583843,2.44640400770886e-37,4.76358032136346e-35,17.2379032643767,426.344851117014,"Tfdp2","9"
"ENSMUSG00000046794",869.731238429306,3.27568808464909,0.258275064215718,12.682943646132,7.35180846235959e-37,1.41488118442458e-34,1927.39863920108,189.371068832951,"Ppp1r3b","8"
"ENSMUSG00000054150",1619.14962046532,-3.1846868692978,0.251419701117781,-12.6668151109045,9.0307072041155e-37,1.7180141946588e-34,285.859206085807,2528.86040432773,"4831426I19Rik","12"
"ENSMUSG00000026430",1745.58309215818,-2.19508127061694,0.173306300142713,-12.6659057911302,9.13597005710701e-37,1.71828909562702e-34,346.752264810124,1658.50849198766,"Rassf5","1"
"ENSMUSG00000034959",1670.32457439273,4.59643447878603,0.363036721734488,12.6610731190651,9.71620268746478e-37,1.80688618741831e-34,4320.11283755576,158.99567060743,"5031414D18Rik","14"
"ENSMUSG00000063406",7588.2115448658,1.22692696449863,0.0970877748575288,12.6372961611189,1.31498576356987e-36,2.41825881920499e-34,16555.8295193915,7166.92499582337,"Tmed5","5"
"ENSMUSG00000003283",23900.5460556079,2.31845829694329,0.183985666678029,12.6012984533222,2.0769686684594e-36,3.77757235512875e-34,70865.8082582138,14225.0569316225,"Hck","2"
"ENSMUSG00000029648",867.986285177234,4.92780813505053,0.391253862174695,12.5949124378235,2.25209718416762e-36,4.05157179295199e-34,2212.97645957094,77.559650226303,"Flt1","5"
"ENSMUSG00000022867",22554.6331498248,1.56484185769818,0.12510731976214,12.5079960203234,6.75058311410909e-36,1.2013860335658e-33,41080.0025004773,14070.7174568401,"Usp25","16"
"ENSMUSG00000033213",2364.99327421258,4.47898858130169,0.359658427113962,12.4534509513452,1.33926596637922e-35,2.35810542654706e-33,11154.7204334451,436.985943054295,"AA467197","2"
"ENSMUSG00000022377",3186.65747623806,-3.09597011290345,0.249234530234858,-12.4219148525931,1.98746793580665e-35,3.46258755847747e-33,863.495724444845,7814.20660596524,"Asap1","15"
"ENSMUSG00000039217",1608.99260187429,2.28660451411713,0.184301266050224,12.4068844621719,2.39803632752888e-35,4.13436450593026e-33,3135.3089922766,648.573478341154,"Il18","9"
"ENSMUSG00000039678",6288.1926063811,1.9156660700958,0.154449657158779,12.4031746352563,2.51171556115031e-35,4.28571177861843e-33,16459.6767309515,4276.29843557747,"Tbc1d13","2"
"ENSMUSG00000042207",1722.73028800786,3.28453860204171,0.266628504323047,12.318782683723,7.17694538632308e-35,1.21209819478605e-32,3732.29725134625,376.997479020375,"Kdm5b","1"
"ENSMUSG00000004096",4806.4198439386,1.59049210980589,0.129381368171869,12.2930537238801,9.8705578462238e-35,1.65017780720051e-32,10551.8385405573,3413.4708630482,"Cwc15","9"
"ENSMUSG00000027367",11659.3682660045,2.08047820513272,0.169540855152032,12.2712499194787,1.29242637870919e-34,2.13909489940158e-32,30267.0786015105,6904.74600643873,"Stard7","2"
"ENSMUSG00000021003",1512.35523959378,-3.08163572664897,0.251189717436865,-12.2681603295466,1.3426943308809e-34,2.2002904822188e-32,291.819192489282,2531.81243376271,"Galc","12"
"ENSMUSG00000048285",1390.10673195685,-3.76878372624726,0.30806244128951,-12.2338306171684,2.0503643018892e-34,3.32701760397727e-32,447.614811675854,6128.27004504314,"Frmd6","12"
"ENSMUSG00000037318",497.693813894309,-2.23389516883441,0.182671686069063,-12.2290170792525,2.17555184328366e-34,3.49587947166873e-32,106.593384191784,553.528747784874,"Traf3ip3","1"
"ENSMUSG00000044703",4474.08993648016,3.43598778686419,0.281176596474613,12.2200347751006,2.4298074623689e-34,3.86689839516036e-32,13345.9299162955,1222.04431932265,"Phf11","14"
"ENSMUSG00000027035",13862.1123452759,2.00611732844935,0.164456985292992,12.1984318566664,3.1686749501453e-34,4.99473705712903e-32,35381.5029568244,8980.79451714599,"Lass6","2"
"ENSMUSG00000035314",301.269288345919,-2.99092334198365,0.245882662426905,-12.1640269893888,4.83168204679144e-34,7.54426127890992e-32,57.8877784463279,476.210684253961,"Gdpd5","7"
"ENSMUSG00000000148",644.829776245321,1.63750543979372,0.134871879406745,12.1411924190316,6.38881393734756e-34,9.88236069878873e-32,895.595564740238,288.409380696807,"Baat1","5"
"ENSMUSG00000026271",236.865363203285,3.79311221870466,0.312695364891715,12.1303755814167,7.29142535548548e-34,1.11741093572815e-31,676.488502444554,50.123897657053,"Gpr35","1"
"ENSMUSG00000031723",371.402429067946,2.23680584762079,0.185479396716433,12.0595919936083,1.7263601318748e-33,2.62137491217062e-31,754.164361520294,158.85057106556,"Txnl4b","8"
"ENSMUSG00000019769",4254.58792566736,-3.98572869741677,0.334893633981511,-11.9014764480021,1.16271630911957e-32,1.74946523929436e-30,328.575810603285,5764.01783847677,"Syne1","10"
"ENSMUSG00000027611",10383.1184551324,4.36580139781775,0.36745419740274,11.8812124849201,1.48201919764773e-32,2.20981078741149e-30,10224.5462853069,526.208317671124,"Procr","2"
"ENSMUSG00000031722",1102.46767895454,7.84199685097784,0.663173162565981,11.8249611016152,2.90037042673819e-32,4.28607419044142e-30,7703.88338221459,43.4014551542611,"Hp","8"
"ENSMUSG00000055602",70.7197013441803,4.71883137923387,0.399256467440348,11.8190480657371,3.11190679988232e-32,4.55797959688958e-30,222.118988320145,8.65604425924922,"Tcp10b","17"
"ENSMUSG00000072694",222.684247957567,2.27252428993871,0.192584430212979,11.8001454604898,3.89637348881854e-32,5.65691908889786e-30,311.178690292922,65.9981393450968,"1500011B03Rik","5"
"ENSMUSG00000074342",1169.09038607955,3.94904648305728,0.335098701111806,11.7847263207973,4.67937635916336e-32,6.73463983656633e-30,4902.23734309942,304.676211288948,"I830077J02Rik","3"
"ENSMUSG00000040026",101881.260124552,5.83986137325838,0.495759279398058,11.7796309941975,4.97102141920607e-32,7.09270478528274e-30,549364.390411441,10585.238063354,"Saa3","7"
"ENSMUSG00000053338",908.318580900704,6.10328174205453,0.518772179263755,11.7648593853208,5.92249393232567e-32,8.37805103195915e-30,4920.13641115664,72.716525659645,"Tarm1","7"
"ENSMUSG00000034731",1615.68096314879,2.65328241392195,0.225919303894549,11.7443811492993,7.54729570455775e-32,1.05860416276386e-29,4393.06713027796,679.145747408039,"Dgkh","14"
"ENSMUSG00000025525",1238.04007052959,1.73035793701562,0.147511224046623,11.7303476274369,8.90920260473994e-32,1.23912783454665e-29,2019.1193701233,610.684105344117,"Apool","X"
"ENSMUSG00000032902",1865.02653580233,3.34110211442179,0.285967116483278,11.6835185650346,1.5475423896651e-31,2.13444784094558e-29,6686.95414644318,667.147120540086,"Slc16a1","3"
"ENSMUSG00000045679",2668.26168176377,-1.67581064742983,0.143879192085716,-11.6473454092754,2.3671826864517e-31,3.23795377218695e-29,1159.45819019829,3727.09034025979,"Pqlc3","12"
"ENSMUSG00000026029",7189.56941025845,1.72538176662866,0.148199445951131,11.6422956614669,2.51162860808059e-31,3.40737418789687e-29,13896.4310587048,4219.58025612038,"Casp8","1"
"ENSMUSG00000091649",10295.241921186,2.83330725910261,0.243429172964102,11.6391442512949,2.60617320650536e-31,3.50689209275367e-29,28768.176395843,3994.37305140263,"Gm4902","14"
"ENSMUSG00000039942",3566.83214653832,-3.27562681956929,0.282660562750907,-11.58855267141,4.71024400100833e-31,6.28703616618458e-29,592.565750560929,6107.75181610075,"Ptger4","15"
"ENSMUSG00000032788",7598.68059356491,-2.9668573626022,0.256127538470642,-11.5835156981461,4.99544627655135e-31,6.61437050585611e-29,1134.58864415066,8906.59109139009,"Pdxk","10"
"ENSMUSG00000015112",774.741519100877,-1.79332721560669,0.155080969049298,-11.5638122885124,6.28549948544021e-31,8.25645253837467e-29,314.313191150167,1148.77378777611,"Slc25a13","6"
"ENSMUSG00000036944",592.130009765182,-2.60719526071196,0.225488513755554,-11.5624304639231,6.3874893967496e-31,8.32435724453564e-29,101.956505561191,625.891717316369,"Tmem71","15"
"ENSMUSG00000040560",6047.36857104786,-1.61180112246591,0.139608812324254,-11.5451245206668,7.81282433527985e-31,1.01023480916576e-28,2412.07575624692,7307.55291831305,"Wdr7","18"
"ENSMUSG00000020491",158.426966517278,2.81989280477148,0.245342425065042,11.4937023387778,1.41897374635975e-30,1.820576315969e-28,229.680448730921,34.1455834492974,"2810021J22Rik","11"
"ENSMUSG00000038301",14740.689725747,1.22293085161036,0.106471791515337,11.4859610625994,1.55199898290406e-30,1.97593347431116e-28,26476.5530321482,11606.5611374766,"Snx10","6"
"ENSMUSG00000026655",1516.87251794281,-2.72856945970113,0.237597671254411,-11.4839907533415,1.58778786618727e-30,2.00606694452409e-28,460.580697946329,2740.33360323903,"Fam107b","2"
"ENSMUSG00000019943",10829.7055074665,-1.44029294893838,0.125457299287571,-11.4803439665712,1.6562031837218e-30,2.07665294649845e-28,7396.88740019421,20547.0535250536,"Atp2b1","10"
"ENSMUSG00000086309",212.092295772648,3.35417386202946,0.292615769566227,11.4627241963127,2.03026635135308e-30,2.52653672039435e-28,529.283335480407,52.9713700301432,"A930007I19Rik","19"
"ENSMUSG00000040328",1340.46079862117,3.78215489254919,0.330398789890652,11.4472419641758,2.42746478463761e-30,2.99828131720426e-28,2663.68341583657,191.735035401592,"Olfr56","11"
"ENSMUSG00000041975",201.086183982914,-2.32753104355579,0.203618978743699,-11.4308158203932,2.93339767625268e-30,3.59634555108579e-28,45.9818742599743,229.209535086395,"Mettl8","2"
"ENSMUSG00000028859",8460.17631322941,2.76542572747324,0.242570817737837,11.4004881265727,4.15781274013044e-30,5.05999696043375e-28,27667.546609254,4366.41074160577,"Csf3r","4"
"ENSMUSG00000022661",527.789885200318,5.10334692700121,0.447752907015206,11.3976857481975,4.29381623756643e-30,5.18736879912131e-28,2083.94863709365,63.3178104664396,"Cd200","16"
"ENSMUSG00000004040",22975.2801590432,2.3784932432632,0.208725897633452,11.3952953142409,4.41331055642148e-30,5.29309442169072e-28,53689.9079777875,10586.0955799666,"Stat3","11"
"ENSMUSG00000056069",1978.19585322441,-3.20569284243749,0.28173986187605,-11.3782012282231,5.369582026838e-30,6.39366562058962e-28,323.873654182259,3239.40262385236,"Fam105a","15"
"ENSMUSG00000025321",701.719616686264,5.07911917315071,0.446563746131424,11.3737830649063,5.64852051632341e-30,6.67776164754777e-28,5663.77908313201,177.82275166444,"Itgb8","12"
"ENSMUSG00000034266",2577.15363243877,2.44151958185497,0.215295001600388,11.3403449392973,8.28173816370926e-30,9.7213509466349e-28,7524.66458929375,1384.12226167079,"Batf","12"
"ENSMUSG00000037344",2394.31099628154,2.68708898719835,0.237054308803129,11.3353307128872,8.77001909569004e-30,1.02220131023075e-27,6320.45333692337,959.71190085166,"Slc12a9","5"
"ENSMUSG00000033352",3639.27716159465,1.35334769908884,0.119459864529677,11.3288902881071,9.43930540891861e-30,1.09251708967141e-27,7137.54995759367,2745.28764006259,"Map2k4","11"
"ENSMUSG00000028268",27008.6627826769,2.74832721038006,0.243495081036755,11.2869927338089,1.52153811110345e-29,1.74881786644953e-27,58854.6119297096,9223.97147533796,"Gbp3","3"
"ENSMUSG00000004936",9930.18964819198,1.606099078714,0.142388248336884,11.2797165319011,1.65277684973022e-29,1.8865592855093e-27,21184.6972896417,7051.17720158976,"Map2k1","9"
"ENSMUSG00000037791",1624.73704101266,1.58067578136022,0.140353094553868,11.2621370151091,2.01804725783095e-29,2.28771918933972e-27,2440.96415133077,792.647414424119,"Phf12","11"
"ENSMUSG00000079197",18041.086960811,1.4674125277295,0.130596244902275,11.2362536061244,2.70624961121535e-29,3.04701614389287e-27,31598.3571392958,11456.9053572714,"Psme2","14"
"ENSMUSG00000021482",1165.2867620826,-1.9112414648757,0.17022415193617,-11.2277925496282,2.97826332554447e-29,3.33062407439774e-27,486.958432903518,1885.74645990827,"1110018J18Rik","13"
"ENSMUSG00000031214",989.484598943167,-3.15608370435198,0.281116013536081,-11.226979440454,3.00579099760352e-29,3.33884877861314e-27,220.209113052929,2091.95904384558,"Ophn1","X"
"ENSMUSG00000032422",812.639556244892,-1.38253195317322,0.123279032079459,-11.2146561329433,3.45526727131193e-29,3.81254190716558e-27,343.483211142239,905.394313277626,"Snx14","9"
"ENSMUSG00000033777",11849.558949184,-2.72661813112242,0.243440199924916,-11.2003610412881,4.06075177256085e-29,4.45096043626852e-27,2339.21045002572,15766.0662083589,"Tlr13","X"
"ENSMUSG00000003206",8240.28744780864,1.72439370084408,0.154171420932357,11.1849115122358,4.83387394821357e-29,5.26351629716334e-27,16575.6133037668,4866.58906144721,"Ebi3","17"
"ENSMUSG00000028270",109859.56277836,2.93284964141427,0.262261268505525,11.1829308922621,4.94300612841808e-29,5.34716957068285e-27,140362.976975111,18153.2366186501,"Gbp2","3"
"ENSMUSG00000032038",1624.89134858165,2.31863740149993,0.207431090720202,11.1778682426516,5.23319485901334e-29,5.62432520204738e-27,5152.98807799439,1022.36161849172,"St3gal4","9"
"ENSMUSG00000007987",1276.22354739385,1.55645967853617,0.139438525884242,11.1623360091191,6.23318645539004e-29,6.65583671117165e-27,2571.88749338062,872.283205869046,"Rabl5","5"
"ENSMUSG00000068749",5590.4577674263,1.25051807955355,0.112055006969756,11.1598590136278,6.40931347468711e-29,6.80003508458631e-27,7787.97731367185,3317.11164454698,"Psma5","3"
"ENSMUSG00000038417",938.514280566829,-1.21777142596879,0.109200437896019,-11.1517082663016,7.02446791327201e-29,7.40522091927166e-27,511.715348658274,1212.94287442545,"Fig4","10"
"ENSMUSG00000022971",4865.12102253069,1.69675479474252,0.152372150689935,11.1355965447733,8.41794987253873e-29,8.76260932958419e-27,13217.4052136809,4097.80625973204,"Ifnar2","16"
"ENSMUSG00000051098",183.347012415712,-4.31701508302636,0.387657819736762,-11.1361485909347,8.36595082656097e-29,8.76260932958419e-27,10.510390598031,232.411006645648,"Mblac2","13"
"ENSMUSG00000047115",66.7820999278237,2.7207038748322,0.24456098562297,11.1248483395737,9.49672414046372e-29,9.82376757805094e-27,216.982524390601,33.9864387765804,"D330028D13Rik","6"
"ENSMUSG00000033364",1302.75771066639,1.77812074158717,0.159979426657245,11.1146837986661,1.06426988697181e-28,1.09408266455096e-26,2306.67345308453,664.345271003861,"Usp37","1"
"ENSMUSG00000038467",15952.5017389554,1.19764716958424,0.107891696780104,11.1004572671165,1.24803715739994e-28,1.27507796247694e-26,29314.7030107587,12572.3126746602,"Chmp4b","2"
"ENSMUSG00000020986",2699.78266467224,1.11240670528862,0.100254025942645,11.095880637502,1.31359833120143e-28,1.33219754228014e-26,4643.04685300376,2126.85610600984,"Sec23a","12"
"ENSMUSG00000030990",3885.32275514072,1.65844222760964,0.149470573165519,11.0954430192298,1.32004348337831e-28,1.33219754228014e-26,8334.87376603568,2705.23029298324,"Pgap2","7"
"ENSMUSG00000021113",465.372522072212,1.89121056584666,0.170618952569073,11.0844108310947,1.49330244821756e-28,1.49791811033024e-26,1070.88962810329,281.073685315707,"Snapc1","12"
"ENSMUSG00000023903",783.04120356005,3.01731226664748,0.272368468805788,11.0780527565361,1.60321366769003e-28,1.59848128999624e-26,1011.31610264978,127.129988694758,"Mmp25","17"
"ENSMUSG00000027624",1690.76581027939,-2.71842629615922,0.245720577678876,-11.0630795427799,1.89478128240867e-28,1.87787574881113e-26,490.290909030292,3377.74887815841,"Epb4.1l1","2"
"ENSMUSG00000033933",1172.61387124687,2.003128856182,0.181200873056065,11.0547417481936,2.07934393650166e-28,2.04852508887137e-26,2220.63172643704,576.895582208783,"Vhl","6"
"ENSMUSG00000046876",1068.2454005144,-2.0085304773161,0.18179642500758,-11.0482396847592,2.23555384587569e-28,2.18938767473896e-26,353.789842250073,1473.39237978647,"Atxn1","13"
"ENSMUSG00000039910",8527.92047572203,-3.71005873344978,0.337244989013882,-11.0010789020117,3.77586942111257e-28,3.67614204640201e-26,1549.19096804913,19647.9101916213,"Cited2","10"
"ENSMUSG00000071669",621.000859610556,-3.55566069500016,0.323333496024719,-10.9968832141299,3.95568727168533e-28,3.82868889085754e-26,100.592016415664,1217.31229335889,"Snx29","16"
"ENSMUSG00000026012",2645.09954210052,-5.15266572082547,0.469601319298049,-10.9724259900453,5.18619115788923e-28,4.99050289850143e-26,144.593469325889,5123.76936390046,"Cd28","1"
"ENSMUSG00000029490",1438.9148153261,2.10044429695415,0.191610125631101,10.9620735858086,5.81514550318736e-28,5.56337995510139e-26,3875.01572057873,925.543901723271,"Mfsd7a","5"
"ENSMUSG00000021024",5791.15072555313,1.67734896874654,0.153134481337414,10.953437489044,6.39728421690585e-28,6.08514086632235e-26,15764.9009959556,4953.40481339382,"Psma6","12"
"ENSMUSG00000024789",19837.5562320146,1.48347678181114,0.13582322743997,10.9221140578977,9.0367538490772e-28,8.5467035974901e-26,47357.4738653384,17748.8705923593,"Jak2","19"
"ENSMUSG00000020178",1157.91760259492,2.5854529362091,0.236748201816428,10.9206866889483,9.17991072846366e-28,8.63276718561375e-26,3883.07074335705,737.301891375677,"Adora2a","10"
"ENSMUSG00000038658",13867.005754773,2.25192036732168,0.206326831343087,10.9143360204913,9.84460211041212e-28,9.20553726154977e-26,24510.5868863248,5014.23705267251,"C030046E11Rik","19"
"ENSMUSG00000055013",1273.75437995834,-3.27185813869633,0.300925657584432,-10.8726459716328,1.55621018954219e-27,1.44701319365802e-25,284.367821287302,2911.27032283149,"Agap1","1"
"ENSMUSG00000020910",1984.70250974524,2.8324242722698,0.26057570121472,10.8698710549984,1.6042741978373e-27,1.4751301249114e-25,3700.57950603122,495.502752215483,"2310004I24Rik","11"
"ENSMUSG00000024561",1694.47558057848,1.12374013001219,0.103378334003192,10.8701706295392,1.59901521289009e-27,1.4751301249114e-25,2777.14374729539,1279.801148929,"Mbd1","18"
"ENSMUSG00000020476",6782.56503830819,1.38815342041345,0.127736033965971,10.8673596424894,1.64904170039583e-27,1.5079165294614e-25,13050.1340156166,4919.90364780319,"Dbnl","11"
"ENSMUSG00000031596",7503.1299484252,5.38855007171041,0.495957202335964,10.8649497301991,1.69316403055832e-27,1.53975592691048e-25,24570.1389682179,632.468702386455,"Slc7a2","8"
"ENSMUSG00000028944",349.988850130987,-3.50907753994948,0.323657214250634,-10.8419568155589,2.17762638474969e-27,1.96950242043673e-25,30.9271707136039,375.738168777402,"Prkag2","5"
"ENSMUSG00000024535",1338.00253651554,-2.86010974013303,0.263817679266647,-10.8412360691046,2.19485263003747e-27,1.97429379781251e-25,199.753267688264,1413.48959432837,"Snx24","18"
"ENSMUSG00000025241",2163.78313774372,1.36642127380063,0.126049934910764,10.8403171708734,2.21701091563197e-27,1.98344581970944e-25,3799.56906990617,1460.3999406689,"Fyco1","9"
"ENSMUSG00000066357",834.229445934328,-2.42361894825853,0.223784961775842,-10.8301242810327,2.47818738768314e-27,2.20518706739482e-25,209.297512426465,1067.46008099558,"Wdr6","9"
"ENSMUSG00000040033",14085.0777898396,2.38757381609303,0.220566812948698,10.8247192049167,2.62883680174646e-27,2.32673143880779e-25,37778.9339872332,7178.66256764967,"Stat2","10"
"ENSMUSG00000025278",6753.24213659817,3.32718213440237,0.307461641973536,10.8214543871094,2.72419666797776e-27,2.39830739636702e-25,25543.4842380887,2571.8384394663,"Flnb","14"
"ENSMUSG00000037818",285.500199291142,2.91282518513066,0.269318140575186,10.8155550862994,2.90528517246364e-27,2.5441997296003e-25,505.110367851662,69.1341281025732,"3110057O12Rik","3"
"ENSMUSG00000036526",370.202836925361,-3.73452920256146,0.345324764949806,-10.8145420821593,2.93756019029341e-27,2.55892414260769e-25,47.4690021775714,644.439419513446,"Card11","5"
"ENSMUSG00000056498",1005.48698760544,-4.56853085053049,0.422822595825496,-10.804840837825,3.26522784223083e-27,2.82946523647971e-25,78.8188392163468,2034.17407738873,"Tmem154","3"
"ENSMUSG00000023868",124.941699874759,5.92616318132086,0.54850863038491,10.8041384456654,3.2903122620497e-27,2.83635199214503e-25,411.540316858088,7.68457149742934,"Pde10a","17"
"ENSMUSG00000035765",947.512269843099,-1.32666178738333,0.122824753088942,-10.8012575154346,3.39521331765669e-27,2.91161531712621e-25,510.126552105739,1301.12659889303,"Dym","18"
"ENSMUSG00000029338",4886.30468121441,-1.60469273051319,0.148665104528042,-10.7940107102303,3.67397815970615e-27,3.13443363511838e-25,1990.32083317445,5986.10257401294,"Antxr2","5"
"ENSMUSG00000033487",18581.5439498941,1.68921680305942,0.156733033702784,10.7776692835712,4.38864772281899e-27,3.72494915181421e-25,48603.6778770523,14685.4992431932,"Fndc3a","14"
